timestamp,product_id,sales_volume,stock_level,promo_flag,holiday_flag,foot_traffic,hour,day_of_week,sales_lag_1h,sales_lag_24h,sales_lag_7d,sales_roll_3h,stock_lag_1h,weather_Cold,weather_Rainy,weather_Snowy,weather_Sunny,category_Cleaning,category_Dairy,category_Fresh Produce,category_Snacks
2025-01-19 15:00:00,P019,0,202,0,0,51,15,6,1.0,0.0,1.0,0.3333333333333333,200.0,0,0,1,0,1,0,0,0
2025-01-19 16:00:00,P019,0,200,0,0,56,16,6,0.0,0.0,0.0,0.3333333333333333,202.0,0,1,0,0,1,0,0,0
2025-01-19 17:00:00,P019,0,204,0,0,55,17,6,0.0,1.0,1.0,0.3333333333333333,200.0,0,1,0,0,1,0,0,0
2025-01-19 18:00:00,P019,1,200,0,0,101,18,6,0.0,0.0,0.0,0.0,204.0,1,0,0,0,1,0,0,0
2025-01-19 19:00:00,P019,0,201,0,0,49,19,6,1.0,0.0,0.0,0.3333333333333333,200.0,0,0,1,0,1,0,0,0
2025-01-19 20:00:00,P019,0,203,0,0,40,20,6,0.0,0.0,0.0,0.3333333333333333,201.0,0,1,0,0,1,0,0,0
2025-01-19 21:00:00,P019,0,204,0,0,52,21,6,0.0,0.0,0.0,0.3333333333333333,203.0,1,0,0,0,1,0,0,0
2025-01-19 22:00:00,P019,0,204,0,0,41,22,6,0.0,1.0,0.0,0.0,204.0,0,0,1,0,1,0,0,0
2025-01-19 23:00:00,P019,0,204,0,0,38,23,6,0.0,0.0,0.0,0.0,204.0,1,0,0,0,1,0,0,0
2025-01-20 00:00:00,P019,1,203,0,0,53,0,0,0.0,0.0,0.0,0.0,204.0,0,0,0,1,1,0,0,0
2025-01-20 01:00:00,P019,0,204,0,0,56,1,0,1.0,0.0,0.0,0.3333333333333333,203.0,0,0,0,0,1,0,0,0
2025-01-20 02:00:00,P019,0,202,0,0,59,2,0,0.0,0.0,0.0,0.3333333333333333,204.0,0,1,0,0,1,0,0,0
2025-01-20 03:00:00,P019,0,200,0,0,41,3,0,0.0,0.0,0.0,0.3333333333333333,202.0,0,0,1,0,1,0,0,0
2025-01-20 04:00:00,P019,0,204,0,0,36,4,0,0.0,1.0,1.0,0.0,200.0,0,1,0,0,1,0,0,0
2025-01-20 05:00:00,P019,1,202,0,0,42,5,0,0.0,1.0,0.0,0.0,204.0,0,0,0,1,1,0,0,0
2025-01-20 06:00:00,P019,0,200,0,0,47,6,0,1.0,0.0,0.0,0.3333333333333333,202.0,0,0,1,0,1,0,0,0
2025-01-20 07:00:00,P019,0,202,0,0,66,7,0,0.0,0.0,0.0,0.3333333333333333,200.0,0,0,1,0,1,0,0,0
2025-01-20 08:00:00,P019,0,203,0,0,43,8,0,0.0,0.0,0.0,0.3333333333333333,202.0,0,0,0,0,1,0,0,0
2025-01-20 09:00:00,P019,0,202,0,0,48,9,0,0.0,0.0,0.0,0.0,203.0,1,0,0,0,1,0,0,0
2025-01-20 10:00:00,P019,0,201,0,0,46,10,0,0.0,0.0,0.0,0.0,202.0,0,0,0,0,1,0,0,0
2025-01-20 11:00:00,P019,0,200,0,0,52,11,0,0.0,1.0,0.0,0.0,201.0,0,1,0,0,1,0,0,0
2025-01-20 12:00:00,P019,0,203,0,0,88,12,0,0.0,0.0,0.0,0.0,200.0,1,0,0,0,1,0,0,0
2025-01-20 13:00:00,P019,0,202,0,0,46,13,0,0.0,0.0,0.0,0.0,203.0,0,0,0,1,1,0,0,0
2025-01-20 14:00:00,P019,1,200,0,0,61,14,0,0.0,1.0,0.0,0.0,202.0,1,0,0,0,1,0,0,0
2025-01-20 15:00:00,P019,0,203,0,0,52,15,0,1.0,0.0,0.0,0.3333333333333333,200.0,0,1,0,0,1,0,0,0
2025-01-20 16:00:00,P019,0,204,0,0,74,16,0,0.0,0.0,1.0,0.3333333333333333,203.0,0,0,0,1,1,0,0,0
2025-01-20 17:00:00,P019,0,202,0,0,39,17,0,0.0,0.0,3.0,0.3333333333333333,204.0,1,0,0,0,1,0,0,0
2025-01-20 18:00:00,P019,1,203,0,0,93,18,0,0.0,1.0,0.0,0.0,202.0,0,1,0,0,1,0,0,0
2025-01-20 19:00:00,P019,0,201,0,0,45,19,0,1.0,0.0,0.0,0.3333333333333333,203.0,1,0,0,0,1,0,0,0
2025-01-20 20:00:00,P019,1,199,0,0,57,20,0,0.0,0.0,0.0,0.3333333333333333,201.0,0,0,0,1,1,0,0,0
2025-01-20 21:00:00,P019,1,200,0,0,44,21,0,1.0,0.0,0.0,0.6666666666666666,199.0,0,0,1,0,1,0,0,0
2025-01-20 22:00:00,P019,0,204,0,0,56,22,0,1.0,0.0,0.0,0.6666666666666666,200.0,0,1,0,0,1,0,0,0
2025-01-20 23:00:00,P019,1,201,0,0,49,23,0,0.0,0.0,0.0,0.6666666666666666,204.0,1,0,0,0,1,0,0,0
2025-01-21 00:00:00,P019,1,201,0,0,61,0,1,1.0,1.0,0.0,0.6666666666666666,201.0,0,1,0,0,1,0,0,0
2025-01-21 01:00:00,P019,3,201,0,0,45,1,1,1.0,0.0,2.0,0.6666666666666666,201.0,0,0,0,0,1,0,0,0
2025-01-21 02:00:00,P019,0,203,0,0,63,2,1,3.0,0.0,0.0,1.6666666666666667,201.0,0,0,0,1,1,0,0,0
2025-01-21 03:00:00,P019,0,201,0,0,53,3,1,0.0,0.0,0.0,1.3333333333333333,203.0,1,0,0,0,1,0,0,0
2025-01-21 04:00:00,P019,0,202,0,0,50,4,1,0.0,0.0,0.0,1.0,201.0,0,1,0,0,1,0,0,0
2025-01-21 05:00:00,P019,0,203,0,0,45,5,1,0.0,1.0,0.0,0.0,202.0,1,0,0,0,1,0,0,0
2025-01-21 06:00:00,P019,1,199,0,0,44,6,1,0.0,0.0,0.0,0.0,203.0,0,0,0,1,1,0,0,0
2025-01-21 07:00:00,P019,1,203,0,0,46,7,1,1.0,0.0,0.0,0.3333333333333333,199.0,0,0,0,1,1,0,0,0
2025-01-21 08:00:00,P019,0,200,0,0,40,8,1,1.0,0.0,0.0,0.6666666666666666,203.0,0,0,1,0,1,0,0,0
2025-01-21 09:00:00,P019,0,201,0,0,39,9,1,0.0,0.0,0.0,0.6666666666666666,200.0,0,1,0,0,1,0,0,0
2025-01-21 10:00:00,P019,0,203,1,0,33,10,1,0.0,0.0,0.0,0.3333333333333333,201.0,0,0,1,0,1,0,0,0
2025-01-21 11:00:00,P019,0,204,1,0,54,11,1,0.0,0.0,0.0,0.0,203.0,0,0,1,0,1,0,0,0
2025-01-21 12:00:00,P019,1,199,0,0,106,12,1,0.0,0.0,0.0,0.0,204.0,0,0,0,1,1,0,0,0
2025-01-21 13:00:00,P019,2,201,0,0,68,13,1,1.0,0.0,0.0,0.3333333333333333,199.0,0,0,1,0,1,0,0,0
2025-01-21 14:00:00,P019,0,202,0,0,58,14,1,2.0,1.0,0.0,1.0,201.0,0,0,0,1,1,0,0,0
2025-01-21 15:00:00,P019,0,204,0,0,46,15,1,0.0,0.0,0.0,1.0,202.0,1,0,0,0,1,0,0,0
2025-01-21 16:00:00,P019,0,200,0,0,51,16,1,0.0,0.0,0.0,0.6666666666666666,204.0,0,1,0,0,1,0,0,0
2025-01-21 17:00:00,P019,1,199,1,0,36,17,1,0.0,0.0,1.0,0.0,200.0,1,0,0,0,1,0,0,0
2025-01-21 18:00:00,P019,0,203,0,0,95,18,1,1.0,1.0,0.0,0.3333333333333333,199.0,0,0,0,0,1,0,0,0
2025-01-21 19:00:00,P019,1,202,0,0,38,19,1,0.0,0.0,0.0,0.3333333333333333,203.0,0,1,0,0,1,0,0,0
2025-01-21 20:00:00,P019,1,199,0,0,56,20,1,1.0,1.0,0.0,0.6666666666666666,202.0,0,0,0,0,1,0,0,0
2025-01-21 21:00:00,P019,0,201,0,0,43,21,1,1.0,1.0,0.0,0.6666666666666666,199.0,1,0,0,0,1,0,0,0
2025-01-21 22:00:00,P019,0,200,0,0,46,22,1,0.0,0.0,0.0,0.6666666666666666,201.0,0,0,1,0,1,0,0,0
2025-01-21 23:00:00,P019,0,200,0,0,38,23,1,0.0,1.0,0.0,0.3333333333333333,200.0,0,1,0,0,1,0,0,0
2025-01-22 00:00:00,P019,2,198,0,0,59,0,2,0.0,1.0,1.0,0.0,200.0,1,0,0,0,1,0,0,0
2025-01-22 01:00:00,P019,0,204,0,0,56,1,2,2.0,3.0,1.0,0.6666666666666666,198.0,0,1,0,0,1,0,0,0
2025-01-22 02:00:00,P019,0,202,0,0,55,2,2,0.0,0.0,0.0,0.6666666666666666,204.0,0,1,0,0,1,0,0,0
2025-01-22 03:00:00,P019,0,202,0,0,46,3,2,0.0,0.0,0.0,0.6666666666666666,202.0,1,0,0,0,1,0,0,0
2025-01-22 04:00:00,P019,0,201,0,0,43,4,2,0.0,0.0,1.0,0.0,202.0,0,0,0,1,1,0,0,0
2025-01-22 05:00:00,P019,0,202,0,0,43,5,2,0.0,0.0,1.0,0.0,201.0,0,0,0,1,1,0,0,0
2025-01-22 06:00:00,P019,0,203,0,0,41,6,2,0.0,1.0,0.0,0.0,202.0,0,0,1,0,1,0,0,0
2025-01-22 07:00:00,P019,2,200,0,0,49,7,2,0.0,1.0,0.0,0.0,203.0,0,0,0,1,1,0,0,0
2025-01-22 08:00:00,P019,0,201,0,0,57,8,2,2.0,0.0,1.0,0.6666666666666666,200.0,0,0,0,0,1,0,0,0
2025-01-22 09:00:00,P019,0,201,0,0,54,9,2,0.0,0.0,0.0,0.6666666666666666,201.0,0,0,0,0,1,0,0,0
2025-01-22 10:00:00,P019,1,201,0,0,42,10,2,0.0,0.0,0.0,0.6666666666666666,201.0,1,0,0,0,1,0,0,0
2025-01-22 11:00:00,P019,2,202,0,0,63,11,2,1.0,0.0,0.0,0.3333333333333333,201.0,0,0,0,1,1,0,0,0
2025-01-22 12:00:00,P019,1,201,0,0,101,12,2,2.0,1.0,0.0,1.0,202.0,1,0,0,0,1,0,0,0
2025-01-22 13:00:00,P019,0,203,0,0,58,13,2,1.0,2.0,0.0,1.3333333333333333,201.0,0,1,0,0,1,0,0,0
2025-01-22 14:00:00,P019,0,203,0,0,46,14,2,0.0,0.0,0.0,1.0,203.0,0,1,0,0,1,0,0,0
2025-01-22 15:00:00,P019,1,200,0,0,38,15,2,0.0,0.0,2.0,0.3333333333333333,203.0,0,0,0,0,1,0,0,0
2025-01-22 16:00:00,P019,0,203,0,0,47,16,2,1.0,0.0,0.0,0.3333333333333333,200.0,0,0,0,1,1,0,0,0
2025-01-22 17:00:00,P019,0,201,0,0,49,17,2,0.0,1.0,0.0,0.3333333333333333,203.0,0,0,0,0,1,0,0,0
2025-01-22 18:00:00,P019,1,200,0,0,122,18,2,0.0,0.0,1.0,0.3333333333333333,201.0,1,0,0,0,1,0,0,0
2025-01-22 19:00:00,P019,1,200,0,0,44,19,2,1.0,1.0,0.0,0.3333333333333333,200.0,0,0,1,0,1,0,0,0
2025-01-22 20:00:00,P019,1,202,0,0,59,20,2,1.0,1.0,0.0,0.6666666666666666,200.0,1,0,0,0,1,0,0,0
2025-01-22 21:00:00,P019,0,201,0,0,48,21,2,1.0,0.0,0.0,1.0,202.0,0,0,0,0,1,0,0,0
2025-01-22 22:00:00,P019,0,204,0,0,56,22,2,0.0,0.0,1.0,0.6666666666666666,201.0,1,0,0,0,1,0,0,0
2025-01-22 23:00:00,P019,0,200,0,0,49,23,2,0.0,0.0,0.0,0.3333333333333333,204.0,0,1,0,0,1,0,0,0
2025-01-23 00:00:00,P019,0,203,0,0,51,0,3,0.0,2.0,0.0,0.0,200.0,1,0,0,0,1,0,0,0
2025-01-23 01:00:00,P019,0,202,0,0,49,1,3,0.0,0.0,0.0,0.0,203.0,0,0,0,1,1,0,0,0
2025-01-23 02:00:00,P019,0,200,0,0,60,2,3,0.0,0.0,0.0,0.0,202.0,0,0,1,0,1,0,0,0
2025-01-23 03:00:00,P019,0,200,0,0,54,3,3,0.0,0.0,0.0,0.0,200.0,0,1,0,0,1,0,0,0
2025-01-23 04:00:00,P019,0,203,0,0,54,4,3,0.0,0.0,0.0,0.0,200.0,0,1,0,0,1,0,0,0
2025-01-23 05:00:00,P019,0,202,0,0,65,5,3,0.0,0.0,0.0,0.0,203.0,0,1,0,0,1,0,0,0
2025-01-23 06:00:00,P019,1,201,0,0,54,6,3,0.0,0.0,0.0,0.0,202.0,1,0,0,0,1,0,0,0
2025-01-23 07:00:00,P019,0,200,0,0,49,7,3,1.0,2.0,0.0,0.3333333333333333,201.0,0,1,0,0,1,0,0,0
2025-01-23 08:00:00,P019,0,200,0,0,45,8,3,0.0,0.0,0.0,0.3333333333333333,200.0,0,0,1,0,1,0,0,0
2025-01-23 09:00:00,P019,1,201,0,0,49,9,3,0.0,0.0,1.0,0.3333333333333333,200.0,0,0,0,1,1,0,0,0
2025-01-23 10:00:00,P019,1,202,0,0,48,10,3,1.0,1.0,0.0,0.3333333333333333,201.0,1,0,0,0,1,0,0,0
2025-01-23 11:00:00,P019,0,203,0,0,54,11,3,1.0,2.0,1.0,0.6666666666666666,202.0,0,0,0,1,1,0,0,0
2025-01-23 12:00:00,P019,0,201,0,0,87,12,3,0.0,1.0,0.0,0.6666666666666666,203.0,0,0,0,0,1,0,0,0
2025-01-23 13:00:00,P019,1,202,0,0,44,13,3,0.0,0.0,0.0,0.3333333333333333,201.0,1,0,0,0,1,0,0,0
2025-01-23 14:00:00,P019,0,202,0,0,49,14,3,1.0,0.0,0.0,0.3333333333333333,202.0,0,0,1,0,1,0,0,0
2025-01-23 15:00:00,P019,0,204,0,0,51,15,3,0.0,1.0,1.0,0.3333333333333333,202.0,1,0,0,0,1,0,0,0
2025-01-23 16:00:00,P019,1,202,0,0,49,16,3,0.0,0.0,0.0,0.3333333333333333,204.0,0,0,0,1,1,0,0,0
2025-01-23 17:00:00,P019,0,203,0,0,49,17,3,1.0,0.0,1.0,0.3333333333333333,202.0,0,0,0,1,1,0,0,0
2025-01-23 18:00:00,P019,2,200,0,0,92,18,3,0.0,1.0,0.0,0.3333333333333333,203.0,1,0,0,0,1,0,0,0
2025-01-23 19:00:00,P019,1,200,0,0,49,19,3,2.0,1.0,0.0,1.0,200.0,0,0,0,1,1,0,0,0
2025-01-23 20:00:00,P019,0,203,0,0,53,20,3,1.0,1.0,1.0,1.0,200.0,0,0,0,0,1,0,0,0
2025-01-23 21:00:00,P019,0,200,0,0,47,21,3,0.0,0.0,0.0,1.0,203.0,0,0,0,0,1,0,0,0
2025-01-23 22:00:00,P019,1,201,0,0,56,22,3,0.0,0.0,0.0,0.3333333333333333,200.0,0,0,1,0,1,0,0,0
2025-01-23 23:00:00,P019,0,200,0,0,56,23,3,1.0,0.0,0.0,0.3333333333333333,201.0,0,0,0,0,1,0,0,0
2025-01-24 00:00:00,P019,0,203,0,0,44,0,4,0.0,0.0,1.0,0.3333333333333333,200.0,0,1,0,0,1,0,0,0
2025-01-24 01:00:00,P019,1,201,0,0,37,1,4,0.0,0.0,0.0,0.3333333333333333,203.0,0,1,0,0,1,0,0,0
2025-01-24 02:00:00,P019,1,200,0,0,53,2,4,1.0,0.0,0.0,0.3333333333333333,201.0,0,0,1,0,1,0,0,0
2025-01-24 03:00:00,P019,0,202,0,0,48,3,4,1.0,0.0,0.0,0.6666666666666666,200.0,0,0,1,0,1,0,0,0
2025-01-24 04:00:00,P019,0,204,0,0,60,4,4,0.0,0.0,1.0,0.6666666666666666,202.0,0,1,0,0,1,0,0,0
2025-01-24 05:00:00,P019,0,203,0,0,56,5,4,0.0,0.0,0.0,0.3333333333333333,204.0,0,0,0,0,1,0,0,0
2025-01-24 06:00:00,P019,1,202,0,0,46,6,4,0.0,1.0,0.0,0.0,203.0,1,0,0,0,1,0,0,0
2025-01-24 07:00:00,P019,1,201,0,0,52,7,4,1.0,0.0,0.0,0.3333333333333333,202.0,0,1,0,0,1,0,0,0
2025-01-24 08:00:00,P019,0,201,0,0,47,8,4,1.0,0.0,1.0,0.6666666666666666,201.0,0,0,1,0,1,0,0,0
2025-01-24 09:00:00,P019,0,204,0,0,38,9,4,0.0,1.0,1.0,0.6666666666666666,201.0,0,1,0,0,1,0,0,0
2025-01-24 10:00:00,P019,3,197,0,0,43,10,4,0.0,1.0,1.0,0.3333333333333333,204.0,0,1,0,0,1,0,0,0
2025-01-24 11:00:00,P019,0,201,0,0,51,11,4,3.0,0.0,1.0,1.0,197.0,0,1,0,0,1,0,0,0
2025-01-24 12:00:00,P019,0,203,0,0,101,12,4,0.0,0.0,0.0,1.0,201.0,0,1,0,0,1,0,0,0
2025-01-24 13:00:00,P019,0,202,0,0,45,13,4,0.0,1.0,2.0,1.0,203.0,1,0,0,0,1,0,0,0
2025-01-24 14:00:00,P019,0,201,0,0,48,14,4,0.0,0.0,0.0,0.0,202.0,0,0,0,0,1,0,0,0
2025-01-24 15:00:00,P019,0,201,0,0,44,15,4,0.0,0.0,0.0,0.0,201.0,0,0,1,0,1,0,0,0
2025-01-24 16:00:00,P019,0,203,0,0,62,16,4,0.0,1.0,0.0,0.0,201.0,0,0,0,0,1,0,0,0
2025-01-24 17:00:00,P019,0,202,0,0,55,17,4,0.0,0.0,1.0,0.0,203.0,0,1,0,0,1,0,0,0
2025-01-24 18:00:00,P019,1,199,0,0,111,18,4,0.0,2.0,0.0,0.0,202.0,0,0,0,1,1,0,0,0
2025-01-24 19:00:00,P019,0,204,0,0,63,19,4,1.0,1.0,0.0,0.3333333333333333,199.0,0,0,0,1,1,0,0,0
2025-01-24 20:00:00,P019,0,204,0,0,38,20,4,0.0,0.0,0.0,0.3333333333333333,204.0,1,0,0,0,1,0,0,0
2025-01-24 21:00:00,P019,0,201,0,0,68,21,4,0.0,0.0,0.0,0.3333333333333333,204.0,1,0,0,0,1,0,0,0
2025-01-24 22:00:00,P019,0,201,0,0,46,22,4,0.0,1.0,0.0,0.0,201.0,0,0,0,0,1,0,0,0
2025-01-24 23:00:00,P019,0,200,0,0,59,23,4,0.0,0.0,0.0,0.0,201.0,0,0,0,1,1,0,0,0
2025-01-25 00:00:00,P019,0,201,0,0,43,0,5,0.0,0.0,0.0,0.0,200.0,0,1,0,0,1,0,0,0
2025-01-25 01:00:00,P019,0,204,0,0,43,1,5,0.0,1.0,1.0,0.0,201.0,1,0,0,0,1,0,0,0
2025-01-25 02:00:00,P019,0,204,0,0,40,2,5,0.0,1.0,1.0,0.0,204.0,0,0,1,0,1,0,0,0
2025-01-25 03:00:00,P019,0,201,0,0,47,3,5,0.0,0.0,0.0,0.0,204.0,0,0,1,0,1,0,0,0
2025-01-25 04:00:00,P019,0,203,0,0,45,4,5,0.0,0.0,0.0,0.0,201.0,0,0,0,0,1,0,0,0
2025-01-25 05:00:00,P019,0,204,0,0,57,5,5,0.0,0.0,0.0,0.0,203.0,0,1,0,0,1,0,0,0
2025-01-25 06:00:00,P019,1,202,0,0,47,6,5,0.0,1.0,2.0,0.0,204.0,1,0,0,0,1,0,0,0
2025-01-25 07:00:00,P019,0,200,0,0,38,7,5,1.0,1.0,0.0,0.3333333333333333,202.0,1,0,0,0,1,0,0,0
2025-01-25 08:00:00,P019,1,201,0,0,44,8,5,0.0,0.0,1.0,0.3333333333333333,200.0,0,1,0,0,1,0,0,0
2025-01-25 09:00:00,P019,0,200,0,0,50,9,5,1.0,0.0,1.0,0.6666666666666666,201.0,0,0,0,0,1,0,0,0
2025-01-25 10:00:00,P019,0,202,0,0,63,10,5,0.0,3.0,0.0,0.3333333333333333,200.0,1,0,0,0,1,0,0,0
2025-01-25 11:00:00,P019,1,199,0,0,52,11,5,0.0,0.0,1.0,0.3333333333333333,202.0,0,0,0,1,1,0,0,0
2025-01-25 12:00:00,P019,0,202,0,0,104,12,5,1.0,0.0,2.0,0.3333333333333333,199.0,0,1,0,0,1,0,0,0
2025-01-25 13:00:00,P019,0,202,0,0,39,13,5,0.0,0.0,0.0,0.3333333333333333,202.0,0,0,1,0,1,0,0,0
2025-01-25 14:00:00,P019,0,203,0,0,47,14,5,0.0,0.0,1.0,0.3333333333333333,202.0,0,0,0,1,1,0,0,0
2025-01-25 15:00:00,P019,0,204,0,0,45,15,5,0.0,0.0,0.0,0.0,203.0,1,0,0,0,1,0,0,0
2025-01-25 16:00:00,P019,1,203,0,0,52,16,5,0.0,0.0,0.0,0.0,204.0,1,0,0,0,1,0,0,0
2025-01-25 17:00:00,P019,0,203,0,0,57,17,5,1.0,0.0,1.0,0.3333333333333333,203.0,0,0,0,0,1,0,0,0
2025-01-25 18:00:00,P019,0,203,0,0,104,18,5,0.0,1.0,0.0,0.3333333333333333,203.0,0,0,1,0,1,0,0,0
2025-01-25 19:00:00,P019,0,202,0,0,49,19,5,0.0,0.0,0.0,0.3333333333333333,203.0,0,0,1,0,1,0,0,0
2025-01-25 20:00:00,P019,0,203,0,0,51,20,5,0.0,0.0,0.0,0.0,202.0,1,0,0,0,1,0,0,0
2025-01-25 21:00:00,P019,0,203,0,0,57,21,5,0.0,0.0,0.0,0.0,203.0,1,0,0,0,1,0,0,0
2025-01-25 22:00:00,P019,0,203,0,0,43,22,5,0.0,0.0,1.0,0.0,203.0,0,0,0,1,1,0,0,0
2025-01-25 23:00:00,P019,0,204,0,0,47,23,5,0.0,0.0,0.0,0.0,203.0,1,0,0,0,1,0,0,0
2025-01-26 00:00:00,P019,0,200,0,0,40,0,6,0.0,0.0,0.0,0.0,204.0,1,0,0,0,1,0,0,0
2025-01-26 01:00:00,P019,0,200,0,0,53,1,6,0.0,0.0,0.0,0.0,200.0,0,0,0,0,1,0,0,0
2025-01-26 02:00:00,P019,1,199,0,0,48,2,6,0.0,0.0,0.0,0.0,200.0,1,0,0,0,1,0,0,0
2025-01-26 03:00:00,P019,0,200,0,0,48,3,6,1.0,0.0,0.0,0.3333333333333333,199.0,0,0,0,1,1,0,0,0
2025-01-26 04:00:00,P019,1,201,0,0,51,4,6,0.0,0.0,1.0,0.3333333333333333,200.0,0,0,0,1,1,0,0,0
2025-01-26 05:00:00,P019,0,201,0,0,45,5,6,1.0,0.0,1.0,0.6666666666666666,201.0,0,0,0,1,1,0,0,0
2025-01-26 06:00:00,P019,0,202,0,0,35,6,6,0.0,1.0,0.0,0.3333333333333333,201.0,0,0,0,0,1,0,0,0
2025-01-26 07:00:00,P019,0,204,0,0,44,7,6,0.0,0.0,0.0,0.3333333333333333,202.0,0,0,0,0,1,0,0,0
2025-01-26 08:00:00,P019,1,202,0,0,47,8,6,0.0,1.0,0.0,0.0,204.0,0,0,0,1,1,0,0,0
2025-01-26 09:00:00,P019,1,201,0,0,66,9,6,1.0,0.0,0.0,0.3333333333333333,202.0,0,0,0,0,1,0,0,0
2025-01-26 10:00:00,P019,0,204,0,0,40,10,6,1.0,0.0,0.0,0.6666666666666666,201.0,0,1,0,0,1,0,0,0
2025-01-26 11:00:00,P019,0,202,0,0,46,11,6,0.0,1.0,1.0,0.6666666666666666,204.0,0,0,0,0,1,0,0,0
2025-01-26 12:00:00,P019,1,199,0,0,105,12,6,0.0,0.0,0.0,0.3333333333333333,202.0,1,0,0,0,1,0,0,0
2025-01-26 13:00:00,P019,0,202,0,0,50,13,6,1.0,0.0,0.0,0.3333333333333333,199.0,1,0,0,0,1,0,0,0
2025-01-26 14:00:00,P019,0,204,0,0,43,14,6,0.0,0.0,1.0,0.3333333333333333,202.0,0,1,0,0,1,0,0,0
2025-01-26 15:00:00,P019,0,203,0,0,55,15,6,0.0,0.0,0.0,0.3333333333333333,204.0,0,0,0,0,1,0,0,0
2025-01-26 16:00:00,P019,0,202,0,0,43,16,6,0.0,1.0,0.0,0.0,203.0,0,0,0,0,1,0,0,0
2025-01-26 17:00:00,P019,0,202,0,0,50,17,6,0.0,0.0,0.0,0.0,202.0,0,1,0,0,1,0,0,0
2025-01-26 18:00:00,P019,0,200,0,0,102,18,6,0.0,0.0,1.0,0.0,202.0,0,0,0,1,1,0,0,0
2025-01-26 19:00:00,P019,0,204,0,0,50,19,6,0.0,0.0,0.0,0.0,200.0,1,0,0,0,1,0,0,0
2025-01-26 20:00:00,P019,1,201,0,0,50,20,6,0.0,0.0,0.0,0.0,204.0,1,0,0,0,1,0,0,0
2025-01-26 21:00:00,P019,0,201,0,0,59,21,6,1.0,0.0,0.0,0.3333333333333333,201.0,0,0,0,1,1,0,0,0
2025-01-26 22:00:00,P019,0,203,0,0,40,22,6,0.0,0.0,0.0,0.3333333333333333,201.0,0,0,0,1,1,0,0,0
2025-01-26 23:00:00,P019,0,202,0,0,40,23,6,0.0,0.0,0.0,0.3333333333333333,203.0,1,0,0,0,1,0,0,0
2025-01-27 00:00:00,P019,1,199,0,0,46,0,0,0.0,0.0,1.0,0.0,202.0,0,0,1,0,1,0,0,0
2025-01-27 01:00:00,P019,0,201,0,0,57,1,0,1.0,0.0,0.0,0.3333333333333333,199.0,0,1,0,0,1,0,0,0
2025-01-27 02:00:00,P019,0,203,0,0,39,2,0,0.0,1.0,0.0,0.3333333333333333,201.0,0,1,0,0,1,0,0,0
2025-01-27 03:00:00,P019,0,203,0,0,47,3,0,0.0,0.0,0.0,0.3333333333333333,203.0,0,0,1,0,1,0,0,0
2025-01-27 04:00:00,P019,0,204,0,0,39,4,0,0.0,1.0,0.0,0.0,203.0,0,0,0,1,1,0,0,0
2025-01-27 05:00:00,P019,0,200,0,0,50,5,0,0.0,0.0,1.0,0.0,204.0,0,1,0,0,1,0,0,0
2025-01-27 06:00:00,P019,1,201,0,0,59,6,0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,1,0,0,0
2025-01-27 07:00:00,P019,2,201,0,0,52,7,0,1.0,0.0,0.0,0.3333333333333333,201.0,0,0,0,1,1,0,0,0
2025-01-27 08:00:00,P019,0,201,0,0,41,8,0,2.0,1.0,0.0,1.0,201.0,0,1,0,0,1,0,0,0
2025-01-27 09:00:00,P019,0,200,0,0,44,9,0,0.0,1.0,0.0,1.0,201.0,0,0,1,0,1,0,0,0
2025-01-27 10:00:00,P019,0,202,0,0,54,10,0,0.0,0.0,0.0,0.6666666666666666,200.0,0,1,0,0,1,0,0,0
2025-01-27 11:00:00,P019,0,202,0,0,46,11,0,0.0,0.0,0.0,0.0,202.0,0,0,0,0,1,0,0,0
2025-01-27 12:00:00,P019,0,201,0,0,118,12,0,0.0,1.0,0.0,0.0,202.0,0,0,1,0,1,0,0,0
2025-01-27 13:00:00,P019,0,204,0,0,55,13,0,0.0,0.0,0.0,0.0,201.0,0,0,0,1,1,0,0,0
2025-01-27 14:00:00,P019,0,202,0,0,53,14,0,0.0,0.0,1.0,0.0,204.0,0,0,1,0,1,0,0,0
2025-01-27 15:00:00,P019,0,200,0,0,42,15,0,0.0,0.0,0.0,0.0,202.0,0,0,0,0,1,0,0,0
2025-01-27 16:00:00,P019,0,203,0,0,52,16,0,0.0,0.0,0.0,0.0,200.0,1,0,0,0,1,0,0,0
2025-01-27 17:00:00,P019,0,200,0,0,49,17,0,0.0,0.0,0.0,0.0,203.0,0,0,0,1,1,0,0,0
2025-01-27 18:00:00,P019,1,199,0,0,101,18,0,0.0,0.0,1.0,0.0,200.0,0,0,0,0,1,0,0,0
2025-01-27 19:00:00,P019,0,204,0,0,57,19,0,1.0,0.0,0.0,0.3333333333333333,199.0,0,0,1,0,1,0,0,0
2025-01-27 20:00:00,P019,1,199,0,0,53,20,0,0.0,1.0,1.0,0.3333333333333333,204.0,0,0,1,0,1,0,0,0
2025-01-27 21:00:00,P019,1,201,0,0,61,21,0,1.0,0.0,1.0,0.6666666666666666,199.0,1,0,0,0,1,0,0,0
2025-01-27 22:00:00,P019,0,202,0,0,54,22,0,1.0,0.0,0.0,0.6666666666666666,201.0,0,1,0,0,1,0,0,0
2025-01-27 23:00:00,P019,0,203,0,0,58,23,0,0.0,0.0,1.0,0.6666666666666666,202.0,0,0,0,1,1,0,0,0
